FECHA,AGRO,ALUA,BBAR,BMA,BYMA,GGAL,SUPV,PAMP,YPFD,VALO,CEPU,TRAN,TXAR,LOMA,HARG,COME,CRES,TGNO4,TGSU2,EDN,CVH,MIRG,TECO2,AUSO,BHIP,BOLT,BPAT,CADO,CAPX,CARC,CECO2,CELU,CGPA2,CTIO,DGCU2,DOME,DYCA,ESME,FERR,FIPL,GAMI,GARO,GBAN,GCLA,GRIM,HAVA,INTR,INVJ,IRSA,LEDE,LONG,METR,MOLA,MOLI,MORI,MTR,OEST,PATA,PGR,POLL,RICH,ROSE,SAMI,SEMI,TGLT,AMZN,AAPL,BABA,C,DISN,FB,GLNT,GOLD,GOOGL,INTC,KO,MCD,MELI,MSFT,NFLX,PBR,TSLA
20/06/2023,"135,25","365,50","1.055,70","1.357,15","376,50","905,95","332,25","891,20","7.807,60","112,25","366,95","323,50","397,00","710,65","506,50","34,05","425,75","721,00","1.415,60","353,60","1.485,50","8.289,00","687,45","636,50","36,95","9,08","289,00","171,75","1.359,50","7,46","170,25","271,50","453,50","549,50","315,50","19,50","201,50","0,00","43,00","64,80","0,00","52,10","308,00","418,80","365,00","1.193,50","65,70","111,25","393,70","306,00","19,75","204,75","5.967,00","664,50","38,35","0,00","212,50","276,50","0,00","58,00","537,00","21,00","327,50","60,40","0,00","439,00","9.331,50","4.893,00","8.023,50","3.753,00","0,00","0,00","8.209,50","1.053,50","3.346,00","6.229,50","6.214,00","10.220,50","5.634,50","13.492,50","7.559,50","8.784,50"
19/06/2023,"135,25","365,50","1.055,70","1.357,15","376,50","905,95","332,25","891,20","7.807,60","112,25","366,95","323,50","397,00","710,65","506,50","34,05","425,75","721,00","1.415,60","353,60","1.485,50","8.289,00","687,45","636,50","36,95","9,08","289,00","171,75","1.359,50","7,46","170,25","271,50","453,50","549,50","315,50","19,50","201,50","0,00","43,00","64,80","0,00","52,10","308,00","418,80","365,00","1.193,50","65,70","111,25","393,70","306,00","19,75","204,75","5.967,00","664,50","38,35","0,00","212,50","276,50","0,00","58,00","537,00","21,00","327,50","60,40","0,00","439,00","9.331,50","4.893,00","8.023,50","3.753,00","0,00","0,00","8.209,50","1.053,50","3.346,00","6.229,50","6.214,00","10.220,50","5.634,50","13.492,50","7.559,50","8.784,50"
18/06/2023,"135,25","365,50","1.055,70","1.357,15","376,50","905,95","332,25","891,20","7.807,60","112,25","366,95","323,50","397,00","710,65","506,50","34,05","425,75","721,00","1.415,60","353,60","1.485,50","8.289,00","687,45","636,50","36,95","9,08","289,00","171,75","1.359,50","7,46","170,25","271,50","453,50","549,50","315,50","19,50","201,50","0,00","43,00","64,80","0,00","52,10","308,00","418,80","365,00","1.193,50","65,70","111,25","393,70","306,00","19,75","204,75","5.967,00","664,50","38,35","0,00","212,50","276,50","0,00","58,00","537,00","21,00","327,50","60,40","0,00","439,00","9.331,50","4.893,00","8.023,50","3.753,00","0,00","0,00","8.209,50","1.053,50","3.346,00","6.229,50","6.214,00","10.220,50","5.634,50","13.492,50","7.559,50","8.784,50"
17/06/2023,"135,25","365,50","1.055,70","1.357,15","376,50","905,95","332,25","891,20","7.807,60","112,25","366,95","323,50","397,00","710,65","506,50","34,05","425,75","721,00","1.415,60","353,60","1.485,50","8.289,00","687,45","636,50","36,95","9,08","289,00","171,75","1.359,50","7,46","170,25","271,50","453,50","549,50","315,50","19,50","201,50","0,00","43,00","64,80","0,00","52,10","308,00","418,80","365,00","1.193,50","65,70","111,25","393,70","306,00","19,75","204,75","5.967,00","664,50","38,35","0,00","212,50","276,50","0,00","58,00","537,00","21,00","327,50","60,40","0,00","439,00","9.331,50","4.893,00","8.023,50","3.753,00","0,00","0,00","8.209,50","1.053,50","3.346,00","6.229,50","6.214,00","10.220,50","5.634,50","13.492,50","7.559,50","8.784,50"
16/06/2023,"130,00","350,00","997,45","1.248,20","382,00","857,50","305,00","831,10","7.373,85","110,75","367,65","302,50","398,00","660,85","494,00","33,65","376,75","668,00","1.355,55","301,50","1.378,00","7.649,50","618,95","596,00","34,65","9,03","262,50","172,75","1.360,00","6,69","172,25","259,50","443,00","541,50","314,50","19,50","196,00","0,00","41,90","63,90","0,00","51,40","300,50","380,75","367,00","1.202,50","61,50","109,75","364,20","297,50","19,20","190,50","5.740,00","664,50","38,35","0,00","204,75","264,00","0,00","54,50","513,00","20,85","331,50","59,60","0,00","442,50","9.368,50","5.189,50","8.146,00","3.856,00","0,00","0,00","8.470,00","1.080,00","3.700,00","6.249,50","6.210,50","10.066,50","5.793,00","13.673,50","7.043,00","8.805,50"
15/06/2023,"127,25","349,00","953,00","1.177,20","377,00","798,60","286,20","781,00","6.770,20","107,75","348,40","302,50","406,50","646,40","495,00","33,20","362,95","650,00","1.262,90","287,40","1.348,00","7.497,50","611,50","587,50","32,60","8,85","255,50","167,50","1.305,00","6,12","171,75","255,50","439,50","520,00","310,50","19,00","209,25","0,00","40,40","63,00","0,00","52,30","304,00","374,30","370,00","1.194,50","65,00","109,25","342,10","283,00","19,00","193,75","5.649,50","649,50","38,00","0,00","204,25","227,00","0,00","0,00","513,50","20,50","326,00","60,40","0,00","448,00","9.415,50","5.193,50","8.186,50","3.927,00","0,00","0,00","8.346,50","1.091,50","3.641,50","6.204,00","6.187,50","10.324,50","5.884,00","14.098,00","6.980,50","8.651,00"
14/06/2023,"111,75","350,00","922,20","1.116,75","374,50","760,20","267,95","768,75","6.237,30","106,00","336,45","294,00","406,50","631,30","500,50","32,40","352,95","653,50","1.217,05","271,10","1.348,00","7.396,00","576,25","563,00","32,05","9,05","240,75","152,75","1.208,00","6,01","174,50","255,50","420,00","511,00","301,50","19,00","193,00","0,00","39,25","60,50","0,00","49,30","287,00","366,65","368,50","1.200,00","65,00","109,00","327,85","280,50","18,85","184,25","5.614,50","655,00","37,50","0,00","199,25","197,75","0,00","0,00","509,00","20,50","333,50","58,90","0,00","438,00","9.193,00","4.972,00","8.041,50","3.853,00","0,00","0,00","8.409,00","1.064,50","3.544,50","6.105,50","6.009,50","10.084,00","5.605,00","13.746,50","6.953,50","8.544,00"
13/06/2023,"114,25","362,00","913,10","1.132,05","380,50","751,15","269,20","770,55","6.186,00","108,50","339,50","303,50","423,00","633,40","501,00","32,25","354,25","673,50","1.232,50","278,20","1.352,00","7.604,50","567,60","568,00","31,80","8,83","234,75","156,25","1.250,50","6,01","169,25","254,50","422,50","507,00","308,50","0,00","178,50","0,00","39,25","62,00","0,00","51,50","296,00","357,20","368,50","1.235,50","59,00","108,75","318,15","290,50","19,05","182,00","5.654,50","672,00","36,70","0,00","200,25","198,50","0,00","52,80","514,00","19,80","348,00","59,80","0,00","440,00","9.177,00","4.856,50","8.122,00","3.912,00","0,00","0,00","8.407,00","1.067,00","3.383,50","6.056,00","6.015,50","10.074,50","5.567,00","13.585,00","6.622,00","8.621,00"
12/06/2023,"97,10","365,00","902,25","1.103,85","383,00","721,35","258,60","777,75","6.199,55","108,00","350,10","312,00","425,00","640,50","511,00","32,05","354,20","689,50","1.273,75","284,65","1.397,00","7.640,00","593,20","578,00","31,20","9,00","231,00","160,00","1.298,00","6,05","160,00","251,50","421,00","525,00","311,50","18,00","171,75","0,00","40,85","0,00","0,00","52,00","305,50","357,50","366,00","1.252,50","59,00","114,00","325,60","299,50","20,00","183,25","5.765,50","668,00","37,50","0,00","202,00","195,00","0,00","0,00","521,00","19,80","345,00","59,20","0,00","439,00","9.189,00","4.779,00","8.098,50","3.892,00","0,00","0,00","8.470,50","1.065,50","3.304,00","6.036,50","6.014,00","10.336,00","5.530,00","13.274,00","7.005,00","8.329,50"
11/06/2023,"97,10","365,00","902,25","1.103,85","383,00","721,35","258,60","777,75","6.199,55","108,00","350,10","312,00","425,00","640,50","511,00","32,05","354,20","689,50","1.273,75","284,65","1.397,00","7.640,00","593,20","578,00","31,20","9,00","231,00","160,00","1.298,00","6,05","160,00","251,50","421,00","525,00","311,50","18,00","171,75","0,00","40,85","0,00","0,00","52,00","305,50","357,50","366,00","1.252,50","59,00","114,00","325,60","299,50","20,00","183,25","5.765,50","668,00","37,50","0,00","202,00","195,00","0,00","0,00","521,00","19,80","345,00","59,20","0,00","439,00","9.189,00","4.779,00","8.098,50","3.892,00","0,00","0,00","8.470,50","1.065,50","3.304,00","6.036,50","6.014,00","10.336,00","5.530,00","13.274,00","7.005,00","8.329,50"
10/06/2023,"97,10","365,00","902,25","1.103,85","383,00","721,35","258,60","777,75","6.199,55","108,00","350,10","312,00","425,00","640,50","511,00","32,05","354,20","689,50","1.273,75","284,65","1.397,00","7.640,00","593,20","578,00","31,20","9,00","231,00","160,00","1.298,00","6,05","160,00","251,50","421,00","525,00","311,50","18,00","171,75","0,00","40,85","0,00","0,00","52,00","305,50","357,50","366,00","1.252,50","59,00","114,00","325,60","299,50","20,00","183,25","5.765,50","668,00","37,50","0,00","202,00","195,00","0,00","0,00","521,00","19,80","345,00","59,20","0,00","439,00","9.189,00","4.779,00","8.098,50","3.892,00","0,00","0,00","8.470,50","1.065,50","3.304,00","6.036,50","6.014,00","10.336,00","5.530,00","13.274,00","7.005,00","8.329,50"
9/06/2023,"94,40","367,50","901,10","1.074,40","387,00","723,80","259,65","779,00","6.262,45","107,50","356,10","312,50","418,00","655,00","515,50","32,10","351,00","692,00","1.276,10","288,85","1.419,50","7.693,50","572,50","574,50","31,30","9,00","233,00","163,75","1.291,00","6,08","156,50","257,00","424,00","516,00","314,50","18,00","150,00","0,00","42,25","63,00","0,00","52,00","311,00","357,05","358,50","1.207,00","0,00","118,25","327,05","299,50","19,90","187,25","5.798,00","680,50","37,80","0,00","206,25","195,00","0,00","0,00","520,00","17,75","350,50","59,60","0,00","428,50","9.041,00","4.749,50","8.025,00","3.829,50","0,00","0,00","8.483,00","1.053,50","3.131,00","6.051,00","5.973,00","10.053,00","5.447,00","13.101,50","6.863,50","8.137,50"
8/06/2023,"91,30","363,00","883,75","1.071,85","388,00","717,20","260,40","789,50","6.276,10","107,00","357,65","314,00","409,00","660,05","509,50","32,20","352,15","698,00","1.295,50","293,40","1.464,50","7.660,00","581,90","591,00","31,90","9,02","238,75","162,25","1.303,50","6,18","156,75","263,50","439,00","527,00","315,00","0,00","155,25","0,00","42,00","62,50","0,00","52,00","310,00","363,35","355,00","1.174,50","60,00","120,25","321,75","300,00","20,40","194,75","5.679,50","704,00","38,00","0,00","206,75","189,25","0,00","0,00","516,00","19,10","355,50","60,30","0,00","430,00","9.014,00","4.766,50","8.013,50","3.850,50","0,00","0,00","8.554,00","1.049,50","3.167,00","6.025,00","5.950,50","10.051,00","5.405,00","12.720,50","6.561,00","7.813,00"
7/06/2023,"93,10","360,50","904,30","1.085,25","395,00","709,40","263,75","795,50","6.177,70","109,00","357,20","312,00","413,00","657,95","506,50","32,05","351,95","715,00","1.283,60","289,10","1.367,50","7.650,00","588,00","598,50","32,70","9,10","239,25","165,25","1.250,00","6,24","157,75","262,00","440,50","529,50","316,50","0,00","159,25","0,00","41,15","63,20","0,00","52,00","318,00","356,50","339,00","1.202,00","0,00","123,25","322,75","312,00","19,85","189,75","5.663,50","679,50","38,10","0,00","210,00","194,00","0,00","0,00","509,50","19,00","352,00","61,30","0,00","415,50","8.776,00","4.694,50","7.897,00","3.816,00","0,00","0,00","8.386,00","1.044,00","3.087,00","5.944,50","5.802,50","9.968,50","5.328,50","12.404,50","6.449,50","7.398,50"
6/06/2023,"94,40","370,00","872,10","1.040,35","400,00","681,90","262,10","811,40","6.139,15","110,00","356,15","322,00","428,00","656,65","485,00","32,25","357,65","732,50","1.284,10","292,90","1.406,00","7.696,50","592,20","596,00","30,65","9,10","222,00","170,75","1.285,00","5,87","159,25","266,00","427,50","529,00","333,00","17,20","170,25","0,00","41,10","63,00","0,00","52,00","328,50","353,80","339,00","1.300,50","58,00","126,50","332,40","302,00","33,65","196,75","5.698,00","703,50","37,95","0,00","206,50","195,25","0,00","52,80","499,50","18,95","347,00","63,50","0,00","434,50","8.850,00","4.764,00","7.772,50","3.799,00","0,00","0,00","8.433,00","1.086,50","3.071,50","5.967,00","5.863,00","10.323,50","5.500,50","12.310,00","6.252,00","7.258,50"
5/06/2023,"92,30","370,00","778,25","925,45","389,00","607,60","228,90","779,55","5.812,75","104,75","355,55","314,50","407,00","638,10","470,00","31,25","339,30","729,50","1.277,65","290,70","1.365,00","7.580,00","545,05","590,00","28,15","9,09","207,75","162,25","1.264,50","5,75","158,00","258,00","409,50","509,00","316,00","0,00","157,50","0,00","40,00","62,60","0,00","47,95","318,50","342,65","329,00","1.356,00","54,00","115,50","303,05","302,00","32,00","194,00","5.819,00","697,00","37,90","0,00","203,75","192,75","0,00","52,80","497,00","19,35","346,50","64,90","0,00","431,00","8.885,00","4.637,50","7.634,50","3.764,50","0,00","0,00","8.526,00","1.079,00","2.968,50","6.025,00","5.952,00","10.630,00","5.560,00","12.509,00","6.126,00","7.184,50"
4/06/2023,"92,30","370,00","778,25","925,45","389,00","607,60","228,90","779,55","5.812,75","104,75","355,55","314,50","407,00","638,10","470,00","31,25","339,30","729,50","1.277,65","290,70","1.365,00","7.580,00","545,05","590,00","28,15","9,09","207,75","162,25","1.264,50","5,75","158,00","258,00","409,50","509,00","316,00","0,00","157,50","0,00","40,00","62,60","0,00","47,95","318,50","342,65","329,00","1.356,00","54,00","115,50","303,05","302,00","32,00","194,00","5.819,00","697,00","37,90","0,00","203,75","192,75","0,00","52,80","497,00","19,35","346,50","64,90","0,00","431,00","8.885,00","4.637,50","7.634,50","3.764,50","0,00","0,00","8.526,00","1.079,00","2.968,50","6.025,00","5.952,00","10.630,00","5.560,00","12.509,00","6.126,00","7.184,50"
3/06/2023,"92,30","370,00","778,25","925,45","389,00","607,60","228,90","779,55","5.812,75","104,75","355,55","314,50","407,00","638,10","470,00","31,25","339,30","729,50","1.277,65","290,70","1.365,00","7.580,00","545,05","590,00","28,15","9,09","207,75","162,25","1.264,50","5,75","158,00","258,00","409,50","509,00","316,00","0,00","157,50","0,00","40,00","62,60","0,00","47,95","318,50","342,65","329,00","1.356,00","54,00","115,50","303,05","302,00","32,00","194,00","5.819,00","697,00","37,90","0,00","203,75","192,75","0,00","52,80","497,00","19,35","346,50","64,90","0,00","431,00","8.885,00","4.637,50","7.634,50","3.764,50","0,00","0,00","8.526,00","1.079,00","2.968,50","6.025,00","5.952,00","10.630,00","5.560,00","12.509,00","6.126,00","7.184,50"
2/06/2023,"92,80","372,00","753,15","913,70","385,50","584,30","220,05","767,60","5.690,90","104,25","348,20","306,00","398,00","628,85","470,00","30,80","332,65","721,00","1.272,60","263,60","1.314,50","7.565,00","513,00","597,50","28,25","8,99","199,25","162,25","1.267,50","5,74","156,50","261,50","392,00","520,50","294,50","16,80","150,75","0,00","38,70","61,50","0,00","50,40","312,00","338,30","328,00","1.333,50","0,00","105,75","295,30","300,50","30,35","193,00","5.774,50","647,50","36,80","0,00","198,00","190,00","0,00","51,00","502,00","19,80","347,00","63,00","0,00","429,00","8.976,00","4.649,00","7.653,00","3.758,50","0,00","0,00","8.589,00","1.067,00","3.103,00","6.082,00","5.992,00","10.496,00","5.555,00","12.394,50","6.068,00","7.083,50"
1/06/2023,"92,20","384,50","756,20","910,85","387,00","597,30","223,35","761,95","5.609,30","106,00","344,70","312,00","397,00","636,15","477,00","31,25","323,65","734,00","1.274,25","245,15","1.319,00","7.576,50","506,65","601,00","28,60","8,92","197,50","161,50","1.263,00","5,65","157,25","264,00","387,00","509,50","290,50","16,85","146,50","0,00","38,00","61,30","0,00","50,40","305,00","337,00","326,50","1.321,50","56,00","97,70","297,95","306,00","27,60","187,25","5.917,00","608,50","35,35","0,00","206,00","187,00","0,00","50,50","512,50","18,00","357,50","59,70","0,00","422,50","8.915,50","4.576,50","7.418,50","3.663,50","0,00","0,00","8.653,00","1.057,50","3.100,50","5.959,00","5.952,00","10.399,50","5.495,50","12.467,50","5.937,00","6.854,00"
31/05/2023,"91,60","374,00","724,05","859,00","384,00","582,55","214,70","726,10","5.390,00","103,50","324,85","298,50","399,50","607,75","441,50","30,30","311,75","707,50","1.201,15","232,05","1.320,00","7.547,00","475,85","575,50","28,40","8,77","186,75","164,25","1.254,50","5,58","156,00","262,00","380,50","482,00","286,50","17,35","132,50","0,00","37,00","59,00","0,00","49,00","299,00","328,00","326,50","1.201,50","54,00","91,30","295,70","304,00","27,45","174,50","6.045,00","584,50","33,60","0,00","200,00","180,00","0,00","0,00","503,00","18,50","369,50","55,30","0,00","410,00","8.739,50","4.328,00","7.234,00","3.592,50","0,00","0,00","8.271,50","1.041,00","3.117,00","5.875,50","5.810,00","10.109,00","5.397,50","12.082,50","5.659,00","6.642,00"
30/05/2023,"93,70","367,50","738,10","873,05","385,50","570,15","213,20","730,75","5.514,50","103,25","332,25","295,00","397,00","602,15","450,50","30,20","323,55","716,50","1.229,45","225,40","1.239,50","7.578,00","490,55","592,50","25,35","8,76","183,00","162,00","1.279,00","5,52","156,00","249,25","376,00","485,50","284,00","17,35","120,00","0,00","35,50","59,00","0,00","48,65","305,00","318,00","325,00","1.424,00","0,00","87,60","292,55","299,00","27,25","178,00","6.186,00","584,50","34,00","0,00","195,00","181,50","0,00","0,00","502,50","18,00","363,00","55,60","0,00","411,50","8.631,50","4.267,50","7.267,00","3.567,00","0,00","0,00","8.167,00","1.040,00","2.923,50","5.820,50","5.790,50","10.178,00","5.377,50","11.939,00","5.717,50","6.512,00"
29/05/2023,"97,30","366,50","729,80","871,50","389,00","567,65","212,30","740,15","5.627,25","103,25","332,50","297,00","399,00","628,95","468,00","30,80","340,35","738,50","1.254,25","222,75","1.246,50","7.696,00","479,90","605,50","25,80","8,78","179,25","166,25","1.239,50","5,65","155,00","252,50","385,50","481,50","287,00","0,00","117,00","0,00","36,50","59,50","0,00","50,50","301,50","328,95","329,00","1.256,50","0,00","78,30","294,95","303,50","27,45","179,75","5.866,50","584,50","34,35","0,00","197,00","187,50","0,00","0,00","516,50","18,00","314,50","56,20","0,00","414,00","8.737,50","4.579,50","7.278,00","3.735,00","0,00","0,00","8.385,00","1.085,00","2.885,50","5.997,00","5.840,50","10.725,00","5.536,50","11.726,50","5.896,50","6.290,00"
28/05/2023,"97,30","366,50","729,80","871,50","389,00","567,65","212,30","740,15","5.627,25","103,25","332,50","297,00","399,00","628,95","468,00","30,80","340,35","738,50","1.254,25","222,75","1.246,50","7.696,00","479,90","605,50","25,80","8,78","179,25","166,25","1.239,50","5,65","155,00","252,50","385,50","481,50","287,00","0,00","117,00","0,00","36,50","59,50","0,00","50,50","301,50","328,95","329,00","1.256,50","0,00","78,30","294,95","303,50","27,45","179,75","5.866,50","584,50","34,35","0,00","197,00","187,50","0,00","0,00","516,50","18,00","314,50","56,20","0,00","414,00","8.737,50","4.579,50","7.278,00","3.735,00","0,00","0,00","8.385,00","1.085,00","2.885,50","5.997,00","5.840,50","10.725,00","5.536,50","11.726,50","5.896,50","6.290,00"
27/05/2023,"97,30","366,50","729,80","871,50","389,00","567,65","212,30","740,15","5.627,25","103,25","332,50","297,00","399,00","628,95","468,00","30,80","340,35","738,50","1.254,25","222,75","1.246,50","7.696,00","479,90","605,50","25,80","8,78","179,25","166,25","1.239,50","5,65","155,00","252,50","385,50","481,50","287,00","0,00","117,00","0,00","36,50","59,50","0,00","50,50","301,50","328,95","329,00","1.256,50","0,00","78,30","294,95","303,50","27,45","179,75","5.866,50","584,50","34,35","0,00","197,00","187,50","0,00","0,00","516,50","18,00","314,50","56,20","0,00","414,00","8.737,50","4.579,50","7.278,00","3.735,00","0,00","0,00","8.385,00","1.085,00","2.885,50","5.997,00","5.840,50","10.725,00","5.536,50","11.726,50","5.896,50","6.290,00"
26/05/2023,"97,30","366,50","729,80","871,50","389,00","567,65","212,30","740,15","5.627,25","103,25","332,50","297,00","399,00","628,95","468,00","30,80","340,35","738,50","1.254,25","222,75","1.246,50","7.696,00","479,90","605,50","25,80","8,78","179,25","166,25","1.239,50","5,65","155,00","252,50","385,50","481,50","287,00","0,00","117,00","0,00","36,50","59,50","0,00","50,50","301,50","328,95","329,00","1.256,50","0,00","78,30","294,95","303,50","27,45","179,75","5.866,50","584,50","34,35","0,00","197,00","187,50","0,00","0,00","516,50","18,00","314,50","56,20","0,00","414,00","8.737,50","4.579,50","7.278,00","3.735,00","0,00","0,00","8.385,00","1.085,00","2.885,50","5.997,00","5.840,50","10.725,00","5.536,50","11.726,50","5.896,50","6.290,00"
25/05/2023,"97,30","366,50","729,80","871,50","389,00","567,65","212,30","740,15","5.627,25","103,25","332,50","297,00","399,00","628,95","468,00","30,80","340,35","738,50","1.254,25","222,75","1.246,50","7.696,00","479,90","605,50","25,80","8,78","179,25","166,25","1.239,50","5,65","155,00","252,50","385,50","481,50","287,00","0,00","117,00","0,00","36,50","59,50","0,00","50,50","301,50","328,95","329,00","1.256,50","0,00","78,30","294,95","303,50","27,45","179,75","5.866,50","584,50","34,35","0,00","197,00","187,50","0,00","0,00","516,50","18,00","314,50","56,20","0,00","414,00","8.737,50","4.579,50","7.278,00","3.735,00","0,00","0,00","8.385,00","1.085,00","2.885,50","5.997,00","5.840,50","10.725,00","5.536,50","11.726,50","5.896,50","6.290,00"
24/05/2023,"96,10","363,50","730,90","876,45","376,50","554,80","213,35","724,55","5.571,35","100,50","326,65","287,00","395,50","625,25","427,00","30,70","325,50","711,50","1.260,90","220,70","1.170,50","7.641,50","472,70","603,50","25,65","8,77","174,50","147,50","1.237,50","5,56","156,00","261,00","382,50","490,00","285,50","0,00","115,00","0,00","35,85","58,00","0,00","51,00","292,50","321,50","322,50","1.086,50","0,00","72,00","292,60","309,00","27,65","180,00","5.547,50","587,00","34,55","0,00","207,25","189,75","0,00","0,00","485,00","18,05","296,50","55,80","0,00","400,00","8.443,00","4.441,00","7.308,50","3.652,50","0,00","0,00","8.604,00","1.026,50","2.854,50","5.994,50","5.854,50","10.538,50","5.146,00","11.255,00","5.889,50","6.011,50"
23/05/2023,"93,00","362,50","721,20","870,40","379,00","545,20","216,00","718,65","5.508,35","101,75","327,15","292,50","401,50","621,00","425,00","31,00","329,70","714,50","1.233,00","217,55","1.199,00","7.844,50","475,10","603,50","26,00","8,57","174,75","162,00","1.278,50","5,59","160,00","264,50","387,00","488,00","285,00","17,40","115,50","0,00","36,15","58,50","0,00","51,00","290,00","321,05","316,00","925,00","52,00","72,80","290,60","312,00","27,95","183,00","5.391,00","585,50","35,00","0,00","200,00","186,75","0,00","54,00","482,00","17,35","302,50","56,60","0,00","395,00","8.498,00","4.544,00","7.553,50","3.706,50","0,00","0,00","8.784,00","1.045,00","2.921,50","6.080,00","5.890,00","10.688,50","5.195,50","10.985,00","5.824,50","6.114,50"
22/05/2023,"90,10","369,50","705,95","855,50","380,50","535,70","214,35","709,50","5.306,35","99,50","324,05","309,00","418,00","623,20","436,00","30,55","321,15","766,50","1.213,20","211,70","1.208,50","7.735,50","467,05","591,50","25,75","8,57","176,75","164,25","1.219,00","5,48","160,50","266,50","387,50","506,00","297,50","17,40","120,25","0,00","36,30","58,10","0,00","52,30","309,50","322,75","311,50","898,50","52,00","72,70","284,05","318,50","28,00","186,50","5.311,00","573,00","34,55","0,00","203,00","185,50","0,00","50,00","448,00","18,00","318,50","57,90","0,00","394,00","8.590,50","4.713,50","7.522,00","3.778,50","0,00","0,00","8.789,00","1.061,00","2.990,50","6.071,00","5.942,50","11.001,50","5.280,00","11.167,50","5.692,00","6.205,50"
21/05/2023,"90,10","369,50","705,95","855,50","380,50","535,70","214,35","709,50","5.306,35","99,50","324,05","309,00","418,00","623,20","436,00","30,55","321,15","766,50","1.213,20","211,70","1.208,50","7.735,50","467,05","591,50","25,75","8,57","176,75","164,25","1.219,00","5,48","160,50","266,50","387,50","506,00","297,50","17,40","120,25","0,00","36,30","58,10","0,00","52,30","309,50","322,75","311,50","898,50","52,00","72,70","284,05","318,50","28,00","186,50","5.311,00","573,00","34,55","0,00","203,00","185,50","0,00","50,00","448,00","18,00","318,50","57,90","0,00","394,00","8.590,50","4.713,50","7.522,00","3.778,50","0,00","0,00","8.789,00","1.061,00","2.990,50","6.071,00","5.942,50","11.001,50","5.280,00","11.167,50","5.692,00","6.205,50"
20/05/2023,"90,10","369,50","705,95","855,50","380,50","535,70","214,35","709,50","5.306,35","99,50","324,05","309,00","418,00","623,20","436,00","30,55","321,15","766,50","1.213,20","211,70","1.208,50","7.735,50","467,05","591,50","25,75","8,57","176,75","164,25","1.219,00","5,48","160,50","266,50","387,50","506,00","297,50","17,40","120,25","0,00","36,30","58,10","0,00","52,30","309,50","322,75","311,50","898,50","52,00","72,70","284,05","318,50","28,00","186,50","5.311,00","573,00","34,55","0,00","203,00","185,50","0,00","50,00","448,00","18,00","318,50","57,90","0,00","394,00","8.590,50","4.713,50","7.522,00","3.778,50","0,00","0,00","8.789,00","1.061,00","2.990,50","6.071,00","5.942,50","11.001,50","5.280,00","11.167,50","5.692,00","6.205,50"
19/05/2023,"90,10","355,00","712,65","874,55","373,00","550,10","219,55","717,20","5.334,30","97,80","308,90","304,50","416,00","613,95","430,00","31,55","315,30","738,00","1.241,65","215,15","1.225,00","7.412,00","479,80","582,50","26,45","8,57","181,50","172,00","1.208,00","5,50","161,00","271,00","380,00","498,50","297,00","0,00","126,00","0,00","36,50","58,20","0,00","50,20","317,50","321,45","309,00","907,50","0,00","70,00","277,95","313,00","28,50","191,25","4.706,50","583,00","35,30","0,00","198,75","185,00","0,00","0,00","411,00","18,00","328,50","57,60","0,00","397,00","8.645,50","4.621,50","7.514,50","3.767,00","0,00","0,00","8.825,00","1.042,00","2.962,00","6.197,00","6.085,00","10.742,50","5.243,50","11.277,00","5.792,00","5.928,00"
18/05/2023,"87,70","342,00","711,05","860,25","343,00","549,65","217,30","700,15","5.389,45","93,30","303,40","294,50","396,00","612,20","424,00","31,70","300,60","690,50","1.223,75","213,55","1.151,00","6.875,00","477,55","538,50","26,30","8,54","173,25","166,50","1.189,50","5,54","158,00","279,50","371,00","497,50","286,00","17,40","126,25","0,00","36,05","57,60","0,00","50,00","315,00","314,85","304,50","851,00","54,00","64,20","278,70","300,50","27,40","184,75","4.575,00","591,00","34,85","0,00","195,25","175,75","0,00","0,00","406,50","16,65","324,00","57,30","0,00","406,00","8.651,50","4.714,50","7.650,50","3.862,50","0,00","0,00","8.802,50","1.048,00","2.936,00","6.228,00","6.059,50","11.000,00","5.260,00","11.458,00","5.799,50","5.821,00"
17/05/2023,"89,60","334,50","717,05","862,20","332,50","546,50","214,60","692,15","5.358,85","93,40","307,15","298,50","383,50","614,45","420,50","31,20","297,50","685,50","1.211,95","211,00","1.081,00","6.811,00","478,75","530,00","26,85","8,40","174,50","156,25","1.125,00","5,73","159,00","261,50","367,50","490,00","286,00","17,40","125,00","0,00","37,00","56,50","0,00","51,00","309,00","309,50","304,50","799,00","54,00","57,80","277,50","291,50","26,85","179,50","4.385,00","595,50","34,35","0,00","193,25","174,00","0,00","0,00","411,00","16,00","324,50","58,70","0,00","387,50","8.349,00","4.873,50","7.565,50","3.739,00","0,00","0,00","8.898,50","1.006,50","2.795,00","6.109,50","5.899,50","10.638,50","5.059,00","10.278,50","5.651,00","5.603,50"
