Importe,añosPago,IngresoAnuales,RelacionIngresoDeuda,RelacionCuotaDeuda,PendienteEnTarjeta,UsoCreditoTarjeta,Objetivo,esPropietario,FueVeraz,TuvoEmbargo,Cuentas,PuntuacionGeneral,Default,AntiguedadLaboral
6000,3,27000,28.84,9.12578,7023,40.6,Negocio,Alquiler,1,0,7,6.0,paid off,8
18000,3,360000,19.85,2.14727,45806,31.6,Deuda,Alquiler,1,0,8,5.0,paid off,4
26500,5,51000,18.59,15.4195,25923,83.4,Deuda,Hipoteca,0,0,8,2.4,default,4
30000,5,63600,14.07,14.5715,10668,49.6,Deuda,Alquiler,0,0,8,2.2,default,11
7500,3,48000,4.92,6.689,8398,76.3,Bien de Capital,Alquiler,0,0,3,2.6,paid off,8
14400,3,80000,13.47,7.1733,9766,42.1,Deuda,Alquiler,0,0,6,5.6,default,11
20000,3,57000,27.47,15.0684,11724,78.7,Deuda renovable,Hipoteca,0,0,13,5.0,default,11
17500,5,65000,12.24,8.31711,3229,64.6,Deuda,Alquiler,1,0,4,2.2,default,4
30000,5,63000,23.21,13.9844,35556,40.7,Deuda,Alquiler,0,0,9,3.4,paid off,11
7500,3,34000,17.4,9.47329,5105,91.2,Compra,Alquiler,0,0,5,5.0,paid off,11
1500,3,12996,4.99,4.42105,1067,39.5,Deuda,Alquiler,0,0,9,5.4,paid off,1
6000,3,39564,23.78,6.42433,2028,61.5,Deuda,Alquiler,1,0,5,3.2,default,6
10000,3,110000,3.35,3.34953,17030,15.4,No declara,Hipoteca,0,0,9,6.4,paid off,10
5000,3,22000,25.53,8.66018,4309,82.9,Deuda,Alquiler,0,0,8,7.0,default,3
5000,3,55000,22.45,3.63273,16957,67.0,No declara,Hipoteca,0,0,6,5.8,default,1
18500,5,110000,18.89,5.01469,2816,35.6,Deuda,Hipoteca,1,0,7,3.6,default,11
13575,3,44000,24.27,12.2457,20900,85.7,Deuda,Alquiler,0,0,6,5.6,paid off,3
10000,5,65000,10.23,4.89028,8639,73.8,No declara,Alquiler,0,0,11,2.2,default,2
16000,5,74000,5.6,5.91827,3677,26.3,Inversion,Hipoteca,0,0,10,5.8,default,6
12375,3,50000,27.1,10.3846,8261,75.1,Deuda renovable,Alquiler,0,1,9,4.6,default,10
8400,3,16800,15.71,19.57,5024,20.1,Deuda,Alquiler,0,0,5,5.4,default,7
9000,5,34000,10.66,7.65247,7638,71.4,Deuda,Alquiler,1,0,7,4.0,default,4
10000,3,35000,16.9,11.9376,2930,27.6,Deuda,Hipoteca,0,0,5,4.4,default,2
12400,3,40000,22.17,11.4219,18603,51.4,Deuda renovable,Hipoteca,0,0,8,6.4,paid off,6
3000,3,65000,13.02,1.84283,7311,62.0,Deuda,Hipoteca,0,1,9,5.6,paid off,11
7500,3,110000,16.32,2.64622,36631,69.6,Deuda,Alquiler,0,0,19,5.2,default,11
20000,3,70000,14.66,10.6839,21332,26.1,Deuda,Hipoteca,1,0,20,6.6,paid off,11
11000,3,70000,14.11,6.61851,12245,57.8,Deuda,Alquiler,0,0,15,4.8,paid off,5
8000,3,27268,21.52,13.6798,8985,74.3,No declara,Alquiler,1,0,10,1.4,default,10
19125,3,49000,19.79,15.8062,12681,65.9,Deuda,Hipoteca,0,0,11,5.8,default,7
19375,3,50000,24.33,15.6924,8433,44.9,Deuda,Alquiler,0,0,8,5.8,paid off,5
5000,3,50000,9.91,3.6192,1359,4.8,Deuda,Alquiler,0,0,6,6.2,paid off,11
14100,3,40000,34.55,14.9322,4972,85.7,Deuda,Alquiler,0,0,5,4.8,default,3
30000,5,105000,24.78,8.09371,34893,72.0,Deuda,Hipoteca,0,0,10,4.4,paid off,7
15000,3,53664,2.59,10.9416,2114,8.8,Inversion,Hipoteca,0,0,9,5.4,paid off,11
15000,3,55000,14.86,11.0446,4312,27.8,Deuda,Hipoteca,0,0,17,5.8,paid off,1
15000,3,45175,22.87,13.1489,8953,53.9,Deuda,Hipoteca,1,0,14,5.6,default,10
9600,3,48000,11.5,7.46675,9151,55.5,No declara,Hipoteca,0,0,7,6.8,paid off,6
15200,5,42328,12.53,10.7722,6655,42.7,Deuda,Hipoteca,1,0,11,5.0,default,11
28000,5,90000,23.51,9.4336,7901,56.0,Deuda,Hipoteca,0,0,10,3.2,default,11
10000,3,51500,31.64,8.48132,39153,88.2,No declara,Hipoteca,0,0,19,3.4,default,2
20500,3,84000,17.49,9.44971,39308,27.9,Deuda,Hipoteca,0,0,11,5.4,paid off,11
11100,3,33000,32.18,13.8604,27407,53.8,Deuda,Alquiler,0,0,10,4.2,default,5
25000,5,72000,20.3,9.624,24187,61.4,Deuda,Propio,0,0,9,6.0,default,11
8875,3,58044,19.43,5.74137,11540,43.2,Deuda,Hipoteca,0,0,11,6.8,default,11
14400,3,90000,9.52,6.71333,3519,15.7,Deuda,Hipoteca,1,0,12,3.2,default,3
15000,3,76000,8.91,8.56137,6563,68.4,Deuda renovable,Propio,0,0,9,3.4,default,11
3200,5,39000,14.83,2.57662,1767,98.2,Deuda,Alquiler,0,1,6,1.8,paid off,5
3500,3,84996,17.89,1.69533,8973,68.0,Deuda,Alquiler,0,0,15,5.0,paid off,3
5825,3,20000,15.06,11.9604,10414,59.2,Deuda renovable,Hipoteca,0,0,8,6.0,default,7
21000,3,64000,6.84,12.2698,19178,27.5,Deuda,Hipoteca,0,0,7,6.6,paid off,8
12000,3,36000,26.93,12.4407,2777,21.1,No declara,Alquiler,0,0,8,6.8,default,7
1200,3,38304,17.98,1.15695,1381,5.6,No declara,Hipoteca,0,0,13,6.4,default,7
30750,5,82000,21.34,11.2491,32406,70.6,Deuda,Hipoteca,0,0,24,5.0,default,6
16750,5,64000,16.37,7.52288,12724,58.6,Deuda,Hipoteca,1,0,18,4.4,paid off,11
12000,3,50240,15.58,9.3824,11553,64.5,Deuda,Hipoteca,0,0,12,5.6,default,11
12200,3,59000,10.33,8.256,6525,48.8,Deuda renovable,Alquiler,0,0,15,5.6,default,3
5000,3,15000,4.64,14.2992,2020,80.8,Bien de Capital,Alquiler,0,0,4,3.4,paid off,1
35000,5,160000,7.37,7.39253,37756,66.6,Deuda,Alquiler,0,0,10,1.2,default,11
15000,3,113698,5.29,4.95375,13778,18.6,Deuda,Hipoteca,0,0,10,6.8,paid off,8
9925,3,47480,29.04,9.0134,8750,67.3,Deuda,Alquiler,0,0,10,3.2,default,5
8000,3,40000,6.03,7.8564,3499,36.4,Deuda,Hipoteca,0,1,9,5.4,paid off,11
15000,3,75000,3.22,8.25184,15137,43.6,Deuda,Alquiler,1,0,11,3.4,paid off,1
19075,5,64000,23.38,7.97775,32367,54.2,Inversion,Hipoteca,0,0,9,5.6,paid off,6
8000,3,43500,22.79,7.54179,11571,70.1,Deuda,Alquiler,0,0,6,4.2,paid off,8
10000,3,60000,24.66,6.8444,5706,74.1,Deuda,Alquiler,1,0,8,6.0,default,11
12000,3,54000,21.13,9.07156,11709,85.6,Deuda,Alquiler,0,0,14,6.0,paid off,11
4000,3,60000,21.09,0.9162,1361,11.1,Deuda,Alquiler,0,1,12,6.0,paid off,7
10000,3,42000,0.57,8.61714,1217,7.8,Deuda,Hipoteca,0,0,7,6.2,paid off,4
10000,3,41252,16.47,9.67866,19756,97.8,Deuda renovable,Hipoteca,0,0,7,5.6,default,11
16425,3,37300,24.67,16.7791,27613,70.3,Deuda,Alquiler,0,0,6,7.0,default,11
10000,5,77000,24.84,4.43829,17270,79.7,Deuda,Hipoteca,0,0,8,1.2,default,4
35000,3,114999,18.73,13.2936,40358,95.0,Deuda,Alquiler,1,0,16,3.4,default,2
30000,5,103000,3.88,10.1974,4169,32.6,Negocio,Hipoteca,1,0,5,0.2,default,9
24625,5,62000,11.13,13.6092,23620,80.1,Deuda,Hipoteca,0,0,10,1.6,default,3
32375,3,154000,18.86,8.49888,17530,76.6,Deuda renovable,Hipoteca,0,1,16,4.4,paid off,11
16000,3,68000,22.85,9.26276,24546,62.0,Deuda,Hipoteca,0,0,14,5.4,default,11
28100,5,80000,28.5,10.5367,27678,76.5,Deuda,Hipoteca,0,0,23,5.0,default,11
5000,5,44904,1.82,3.3613,2566,47.4,No declara,Alquiler,0,0,8,2.8,paid off,3
12000,3,80000,6.26,6.0693,7463,66.6,Deuda renovable,Hipoteca,0,0,7,6.0,default,8
11200,3,53000,13.0,7.90211,2142,15.3,Deuda,Hipoteca,0,0,7,6.6,paid off,11
15000,3,48500,26.86,12.1752,9333,18.3,Deuda,Alquiler,0,0,24,5.4,paid off,3
7000,3,45200,10.78,5.70611,3737,28.3,Deuda,Alquiler,0,0,7,6.4,paid off,2
17600,3,65000,14.66,11.4556,12435,47.8,Deuda renovable,Alquiler,0,0,14,4.8,paid off,1
20650,5,50000,15.7,10.2638,15774,23.0,Deuda,Alquiler,0,0,11,7.0,default,0
14150,5,50000,15.34,9.09024,5996,31.0,Deuda,Hipoteca,0,1,14,2.4,default,11
9600,3,48000,15.45,8.35625,7327,90.5,Deuda,Alquiler,1,0,13,4.4,paid off,2
9925,3,60000,23.32,6.8162,11903,22.2,Deuda,Hipoteca,0,0,24,4.2,paid off,9
10000,5,67073,15.0,4.56756,10688,79.8,Deuda renovable,Hipoteca,0,0,11,3.6,default,11
8000,3,52000,18.25,6.26423,14434,67.4,Deuda,Hipoteca,1,0,12,4.4,default,6
14400,3,40000,7.77,13.2642,7242,24.1,Deuda renovable,Alquiler,0,0,8,6.4,default,1
18000,5,40000,31.71,14.9757,27867,72.8,Deuda,Hipoteca,0,0,13,2.8,paid off,5
12000,3,94400,21.29,5.07534,28317,47.3,Deuda,Hipoteca,0,0,16,5.6,paid off,1
21000,3,72000,18.42,11.8115,21069,77.5,Inversion,Hipoteca,0,0,7,5.8,default,7
8000,3,35000,19.2,9.5904,4029,27.2,Deuda,Alquiler,0,1,9,4.6,default,10
16800,5,98000,8.2,4.26037,60307,18.2,Compra,Hipoteca,0,0,14,7.0,paid off,11
14500,3,80000,9.23,7.8153,4040,74.8,Deuda,Alquiler,0,0,6,3.2,paid off,2
17000,3,38800,26.57,19.1375,11913,59.9,Deuda renovable,Hipoteca,1,0,14,3.4,default,11
4500,3,60000,24.02,3.1554,14682,85.4,Inversion,Alquiler,0,0,18,4.6,default,7
10000,3,47435,19.93,8.94985,10941,93.8,Deuda,Alquiler,0,1,13,2.2,default,0
5000,3,46000,13.85,4.54148,5970,70.2,Deuda renovable,Propio,1,0,10,4.4,paid off,4
35000,5,100000,25.62,11.0622,4007,37.1,Deuda,Hipoteca,1,0,11,4.0,default,3
8000,3,25000,23.33,13.1414,9207,64.4,Deuda,Alquiler,0,0,8,6.0,default,6
13000,3,58000,9.43,8.87959,12174,59.6,Deuda,Alquiler,0,0,10,5.6,paid off,4
28000,5,87000,3.17,8.42414,55388,9.9,Deuda,Hipoteca,0,0,6,5.4,paid off,0
11000,3,138000,12.83,3.0373,15366,15.6,Deuda renovable,Hipoteca,0,0,22,7.0,paid off,6
4000,3,39000,10.68,4.24338,1942,48.5,Evento,Alquiler,0,0,3,3.2,paid off,4
12000,3,76404,11.48,3.28742,63470,0.0,Deuda,Hipoteca,0,0,4,6.8,paid off,11
12000,3,82000,19.08,5.5762,12154,39.5,Deuda,Hipoteca,0,0,9,7.0,paid off,10
4000,3,18500,1.3,8.56151,258,86.0,Deuda,Alquiler,0,0,1,5.0,default,1
3200,3,78000,15.26,1.67046,9402,72.3,Deuda,Hipoteca,0,0,9,4.2,paid off,11
15000,3,83000,2.47,6.60058,6734,11.6,Deuda,Hipoteca,0,0,16,6.2,paid off,11
28000,3,145000,13.81,7.44124,21821,69.3,Deuda,Hipoteca,0,0,9,5.2,paid off,5
12000,3,47500,13.85,10.5241,12743,89.1,Deuda,Propio,0,0,5,4.4,paid off,1
25000,5,174000,18.17,4.07014,11979,22.0,Hipoteca,Hipoteca,0,0,14,4.6,paid off,4
5000,3,65000,2.68,3.41742,5033,17.2,Deuda renovable,Hipoteca,1,0,8,4.0,default,3
9175,3,42000,18.31,8.55,30019,92.1,Deuda renovable,Hipoteca,1,0,6,5.4,default,11
9000,3,42000,18.23,9.34686,8225,97.9,Deuda,Alquiler,1,0,4,2.4,default,5
3000,3,42000,1.49,2.99743,1190,13.4,Negocio,Alquiler,1,0,5,3.2,default,5
13225,3,60500,24.63,9.00754,6917,64.0,Deuda,Hipoteca,1,0,9,4.4,default,8
25000,5,60000,13.1,12.1272,13855,56.3,Deuda renovable,Propio,0,0,12,4.8,paid off,11
20000,3,65000,8.62,12.285,6468,52.2,Deuda renovable,Hipoteca,0,0,11,5.6,paid off,3
4000,3,55000,26.66,3.4104,24707,96.9,Deuda renovable,Hipoteca,1,0,10,1.2,paid off,11
27150,3,85000,13.19,13.1617,30910,61.3,Deuda,Hipoteca,0,0,10,4.2,default,11
25000,5,68000,20.26,12.0574,15771,88.6,Deuda,Alquiler,0,0,17,2.6,default,7
5725,3,24000,8.7,9.3245,7386,52.0,Deuda,Alquiler,0,0,6,5.4,default,6
15850,3,73000,28.11,8.79271,8874,99.7,Deuda,Hipoteca,0,1,9,5.8,default,9
1800,3,78000,8.8,0.968308,17035,95.7,Deuda,Hipoteca,0,0,6,4.6,paid off,4
11000,3,58000,13.37,7.12138,12346,76.2,Deuda,Hipoteca,0,0,13,6.8,paid off,10
30000,5,94000,9.63,10.7854,20483,78.5,Deuda,Alquiler,0,0,6,1.2,default,11
12000,3,42000,8.17,11.2231,17288,29.1,Deuda,Alquiler,0,0,8,5.6,paid off,1
3600,3,52000,9.92,3.04754,4141,63.7,Negocio,Hipoteca,0,1,7,3.8,default,8
10000,3,60000,12.78,6.8444,8657,51.3,Deuda,Alquiler,0,1,13,6.0,paid off,2
10400,3,80000,11.4,5.43165,12506,41.0,Deuda,Alquiler,1,1,6,4.4,paid off,1
6650,3,24800,16.35,12.2226,5330,66.6,Deuda,Alquiler,0,0,4,2.6,default,4
10000,3,75000,21.34,5.49424,12963,28.6,Deuda,Alquiler,0,0,18,4.2,paid off,7
25000,3,57000,13.96,17.7465,15978,61.0,Deuda,Hipoteca,0,0,8,6.0,paid off,9
29700,5,75000,16.26,13.6238,19524,79.7,Deuda,Alquiler,0,1,13,2.0,default,7
7000,3,44000,16.04,5.98255,752,1.9,Deuda,Alquiler,0,0,10,6.6,paid off,5
24000,5,90000,6.72,8.03747,24611,41.7,Deuda,Alquiler,0,0,19,4.0,paid off,11
10050,3,30000,20.0,14.746,4357,46.8,Deuda renovable,Alquiler,0,0,10,3.8,paid off,1
8000,3,54000,10.64,5.96356,5690,79.0,Deuda,Alquiler,0,0,4,6.0,default,11
3200,3,45000,15.23,2.92027,5564,45.7,Deuda,Alquiler,0,0,11,6.0,default,1
11850,3,130000,12.16,3.89935,7197,71.0,Deuda,Hipoteca,0,1,8,3.6,paid off,11
10000,3,40000,24.18,9.9,15055,64.6,Deuda,Propio,0,0,9,5.6,paid off,0
6250,3,22000,31.96,12.4091,7261,42.2,Deuda,Propio,1,0,8,3.4,default,0
31525,5,85000,27.97,13.0605,30709,49.2,Deuda,Hipoteca,0,0,27,1.8,paid off,11
10000,5,44000,13.04,6.86045,396,5.6,No declara,Alquiler,0,0,5,2.8,default,6
8400,5,40000,21.51,6.2889,7028,81.7,Evento,Alquiler,0,0,9,2.6,default,1
20000,3,83000,14.47,9.74154,15553,46.8,Deuda,Hipoteca,0,1,15,5.8,paid off,3
7450,3,22000,19.47,12.7156,9245,65.1,Deuda,Propio,0,0,8,6.8,paid off,10
20550,3,47000,26.87,17.1751,26771,48.9,Deuda renovable,Hipoteca,0,0,9,5.4,default,2
10000,3,42000,15.51,8.81171,11686,37.4,Deuda,Alquiler,0,0,9,6.6,paid off,4
10000,3,50004,14.69,7.89777,5485,26.8,Deuda,Hipoteca,0,0,12,6.0,default,8
8000,3,52000,16.89,6.13108,35723,69.0,Deuda,Hipoteca,0,1,13,5.6,paid off,11
14600,3,98000,16.33,5.9482,5879,41.4,Deuda,Hipoteca,0,0,15,5.6,default,3
5000,3,56000,14.25,3.35314,3629,60.5,Deuda renovable,Alquiler,0,0,7,6.8,paid off,8
6200,3,50000,8.98,5.25288,7356,74.3,Deuda,Hipoteca,0,0,6,4.8,paid off,9
3000,3,62000,11.98,1.87258,12640,83.2,Evento,Alquiler,0,0,9,6.0,paid off,3
25450,5,80000,24.9,8.94825,30826,35.1,Deuda,Hipoteca,0,0,20,4.2,default,9
7000,3,26724,10.15,10.1648,7096,44.6,Deuda renovable,Hipoteca,0,1,9,5.4,paid off,0
7300,3,52000,17.39,5.17246,3170,17.2,Deuda,Hipoteca,1,0,16,6.4,default,4
30600,5,90000,21.32,10.4473,15607,48.6,Deuda,Hipoteca,0,0,12,2.4,paid off,11
5200,3,70000,19.46,3.2448,12107,53.1,Deuda,Alquiler,0,0,17,3.4,paid off,6
25000,5,63000,19.87,11.0752,12320,40.5,Deuda,Propio,1,0,13,4.2,paid off,2
7200,3,50000,4.99,5.73864,4842,63.7,Negocio,Alquiler,0,0,3,6.0,default,7
25000,3,53000,18.27,19.6997,22835,71.8,Deuda,Alquiler,0,0,7,3.6,paid off,1
10000,3,30000,3.04,13.4988,545,4.3,Deuda,Propio,0,0,7,5.8,default,0
9000,3,55000,11.91,6.93185,14491,75.1,Deuda,Hipoteca,1,0,12,3.2,default,1
10000,3,95000,6.95,4.33756,6650,45.5,Inversion,Propio,0,1,10,4.2,paid off,8
12425,3,87000,14.07,5.96703,79856,62.4,Inversion,Hipoteca,0,0,6,4.4,default,11
8000,3,110000,8.08,3.29476,1173,73.3,Negocio,Alquiler,0,0,5,2.4,default,4
9850,3,32000,16.95,11.7356,3760,20.5,Deuda,Hipoteca,0,0,8,7.0,paid off,1
8000,3,83200,16.37,4.05433,5798,78.4,Deuda,Alquiler,0,1,10,5.0,paid off,1
18000,3,125000,15.86,5.9471,29910,61.3,Deuda,Hipoteca,0,0,19,4.8,paid off,11
32500,5,75000,0.88,13.6384,713,10.9,Inversion,Hipoteca,0,1,10,2.4,default,6
12000,3,83884,11.36,5.83978,14536,44.6,Deuda,Hipoteca,0,0,15,6.0,paid off,11
24000,5,70000,17.71,11.5867,9076,61.3,Deuda,Alquiler,0,0,11,1.2,paid off,3
26375,3,70000,18.2,17.1975,13440,22.4,Negocio,Propio,0,1,17,2.4,default,4
5000,3,75000,6.98,2.43488,862,2.2,Inversion,Hipoteca,0,0,7,6.2,paid off,7
8000,3,60000,20.08,5.6482,21650,93.3,Deuda,Alquiler,0,0,10,3.2,default,3
35000,3,85000,22.74,17.3231,28647,88.7,Deuda,Hipoteca,0,0,14,4.6,paid off,7
8000,3,40000,16.65,8.2017,5244,73.9,Deuda,Alquiler,0,0,8,4.2,paid off,8
16000,5,45000,7.84,11.3637,7054,82.0,Deuda,Hipoteca,0,0,8,1.2,default,5
2000,3,96000,18.39,0.9715,1223,81.5,Mudanza,Alquiler,0,0,5,1.4,default,2
31300,5,70404,18.43,13.8979,2583,41.0,Deuda,Alquiler,0,0,12,3.6,default,11
9600,3,65000,17.34,6.09378,10754,32.6,Deuda,Alquiler,0,0,23,3.4,default,4
34900,5,110000,16.89,9.31735,29442,51.4,Deuda,Hipoteca,0,0,10,4.8,paid off,8
30000,3,138000,12.54,8.28348,24831,68.4,Deuda,Hipoteca,0,0,9,7.0,paid off,11
21000,3,200000,29.76,4.13346,25944,60.3,Deuda,Hipoteca,0,0,17,5.4,paid off,1
14400,3,79778,21.98,7.06465,9446,49.6,Deuda,Hipoteca,0,0,9,5.4,paid off,11
13200,3,45409,4.92,11.9783,6563,60.2,Deuda,Propio,0,0,5,4.2,default,4
13250,5,42500,16.04,9.13779,3838,83.4,Deuda,Alquiler,0,0,9,4.8,paid off,5
25200,5,65000,16.74,12.2535,9023,44.2,Deuda,Hipoteca,0,1,15,4.0,default,8
1200,3,32000,1.13,1.45125,613,76.6,Deuda renovable,Propio,0,0,2,6.0,paid off,2
4000,3,42000,25.2,3.92286,13879,78.9,Deuda renovable,Alquiler,0,0,9,4.2,paid off,2
18350,3,50000,23.26,15.5465,9891,57.5,Deuda,Hipoteca,0,0,11,4.8,default,4
12000,3,72800,9.26,6.34846,4087,23.4,Otros,Hipoteca,0,0,10,7.0,default,4
6400,3,28000,20.66,9.816,5006,34.1,Deuda,Alquiler,0,0,21,5.0,default,3
8000,3,31000,14.28,10.932,8925,89.2,Deuda renovable,Alquiler,0,0,4,3.2,paid off,11
35000,5,85000,20.8,14.0233,27072,90.8,Inversion,Hipoteca,0,0,11,2.0,default,5
16000,5,66000,15.6,8.30655,4062,62.5,Deuda,Hipoteca,0,0,6,1.6,default,11
10000,3,55000,24.0,7.59665,14631,84.6,Deuda,Hipoteca,0,0,13,4.6,default,7
4000,3,25000,11.47,5.9736,6977,54.9,Bien de Capital,Alquiler,0,0,9,6.6,default,1
12375,3,58000,19.14,8.13,11290,17.3,Deuda,Propio,0,0,8,7.0,paid off,4
6000,3,30000,7.24,7.6208,11404,26.5,Bien de Capital,Alquiler,0,0,10,7.0,paid off,4
8800,3,52276,6.23,6.58857,5569,26.4,Deuda,Alquiler,0,0,9,5.4,paid off,3
8500,3,36000,18.57,9.427,4648,40.8,Deuda,Alquiler,0,1,7,5.6,paid off,7
20000,3,700000,3.09,1.17041,6960,44.6,Inversion,Hipoteca,0,0,8,4.8,default,5
12000,3,95000,10.46,4.74152,13665,44.8,Deuda,Alquiler,0,0,7,7.0,paid off,4
9350,3,34000,15.56,11.8924,9513,99.1,Deuda,Alquiler,0,0,7,3.2,paid off,2
16000,3,50000,19.03,14.1149,6347,72.1,Deuda,Alquiler,0,1,5,3.6,default,5
17000,5,55000,27.58,10.6876,9284,77.4,Deuda,Hipoteca,0,0,8,1.4,paid off,6
18000,3,36000,9.4,18.7743,14561,33.0,Deuda,Hipoteca,0,0,12,6.8,default,11
15000,3,105000,8.14,5.60811,13333,25.8,Deuda,Alquiler,0,0,12,5.2,paid off,11
18250,5,51000,28.07,10.7346,40682,89.8,Deuda renovable,Alquiler,0,0,17,5.0,paid off,2
9200,3,65000,33.23,5.65108,60209,76.5,Inversion,Hipoteca,0,0,11,5.6,paid off,3
25000,5,105000,34.72,6.88903,18848,47.2,Deuda,Alquiler,0,0,21,5.0,paid off,11
28000,3,126000,18.48,8.30971,16111,21.0,Inversion,Alquiler,0,0,18,6.6,paid off,2
10000,3,100000,12.68,3.92808,14912,42.0,No declara,Propio,0,0,11,5.4,paid off,0
12000,3,70000,23.28,6.99806,9477,84.6,Deuda,Alquiler,0,1,11,6.0,paid off,11
21200,5,96000,3.86,7.63588,9625,26.3,No declara,Alquiler,0,1,19,1.4,default,9
5000,3,39516,5.62,4.74036,2326,25.0,Mudanza,Alquiler,0,0,7,6.6,paid off,1
6000,3,45000,22.61,5.46773,2138,5.8,No declara,Alquiler,1,0,10,4.2,default,9
2500,3,40000,10.77,2.7027,361,15.7,Deuda,Alquiler,1,0,5,3.2,paid off,3
7000,3,51996,15.3,5.02469,4118,24.2,Deuda,Hipoteca,0,0,12,6.8,paid off,4
20000,5,102000,9.26,6.00706,12417,81.2,Deuda,Alquiler,0,0,10,4.0,default,1
9000,3,30000,10.72,12.4672,11255,73.6,Deuda renovable,Alquiler,0,0,8,2.2,paid off,2
20000,5,48000,25.2,11.7122,9655,65.2,Deuda,Hipoteca,0,0,9,4.2,default,2
10000,3,41000,15.78,9.97346,8826,86.3,Deuda,Alquiler,0,0,5,5.0,paid off,3
1500,3,90000,17.32,0.6724,27248,79.4,No declara,Hipoteca,0,0,13,4.4,paid off,2
10000,3,50000,13.06,8.21328,6960,45.2,Deuda,Alquiler,1,0,7,3.2,default,2
24000,3,114000,3.6,8.40547,18597,91.6,Deuda,Alquiler,0,0,6,5.6,paid off,4
11700,3,75599,11.9,5.7023,3384,28.7,Inversion,Propio,0,0,10,6.4,paid off,6
30000,3,150000,23.9,8.7672,25371,49.9,Deuda,Alquiler,1,0,16,3.6,paid off,4
10000,3,66043,32.71,6.61369,16984,76.2,Deuda,Hipoteca,1,0,16,3.4,paid off,11
25000,5,109000,20.33,8.23894,16076,65.7,Deuda,Hipoteca,0,0,19,0.8,paid off,11
7200,3,34000,13.06,7.81871,15044,14.9,Deuda,Hipoteca,0,0,12,6.4,default,11
8900,3,63000,29.07,5.25695,21183,44.3,Deuda,Alquiler,0,0,9,6.8,paid off,4
24000,5,85000,15.9,7.06151,25775,71.0,Deuda renovable,Hipoteca,0,0,4,5.2,paid off,4
6000,5,30000,1.8,5.1884,1919,17.1,Deuda,Alquiler,0,0,5,5.4,paid off,7
12000,3,65000,10.28,7.03458,2167,45.1,Evento,Alquiler,0,0,3,7.0,paid off,6
6500,5,69000,15.08,2.87009,5214,66.8,Deuda,Hipoteca,0,0,14,2.2,paid off,5
5000,3,57996,13.28,3.49783,9816,65.4,Deuda,Alquiler,1,0,10,3.6,paid off,5
4500,3,60000,23.02,3.0538,1875,34.1,No declara,Alquiler,0,0,9,4.4,default,1
5000,3,51000,15.41,4.24918,0,0.0,Compra,Alquiler,0,0,5,3.0,paid off,4
3600,3,78000,11.27,1.95523,27218,67.5,Inversion,Propio,0,0,11,5.0,default,11
20000,3,52000,0.6,16.2265,1742,7.9,No declara,Alquiler,0,0,3,4.0,default,3
4500,3,35004,20.71,5.17449,7987,85.9,No declara,Alquiler,0,0,3,4.2,paid off,1
3250,3,25000,28.51,5.26464,5197,33.7,Deuda,Alquiler,0,0,14,5.8,default,4
4075,3,60000,15.56,2.9842,4183,76.1,No declara,Alquiler,0,0,8,3.8,default,6
12000,3,80000,5.64,6.35925,7472,97.0,Inversion,Hipoteca,0,1,6,2.2,paid off,11
6000,3,30000,21.08,8.148,12519,20.7,Deuda renovable,Propio,1,0,21,6.0,paid off,11
25000,5,120000,15.76,6.3715,99892,88.9,Deuda,Alquiler,0,0,11,1.4,default,6
12000,3,94000,12.36,5.33374,4613,53.9,Deuda,Propio,1,1,9,4.8,paid off,11
32000,5,75000,11.04,12.0867,718,7.0,Negocio,Alquiler,0,0,7,4.4,default,1
5000,3,115000,8.99,1.79009,21919,91.3,Inversion,Propio,0,0,5,4.4,paid off,11
6000,3,60000,18.82,3.9762,15638,93.1,Otros,Hipoteca,0,0,9,5.6,default,1
12800,3,80000,4.16,6.46845,10266,43.5,Deuda,Hipoteca,0,0,20,5.8,paid off,3
33600,5,80000,11.64,13.6776,18149,70.9,Deuda renovable,Hipoteca,0,0,10,2.4,default,10
6000,3,31500,4.53,7.7139,4299,55.1,Deuda renovable,Alquiler,0,0,5,5.8,paid off,11
20000,3,45000,16.56,18.2515,19090,86.0,Deuda,Alquiler,0,0,9,6.0,default,11
10000,3,29000,12.58,14.6073,6528,96.5,Deuda,Alquiler,0,0,9,3.2,default,7
4000,3,65000,23.89,2.51225,26754,82.8,No declara,Hipoteca,0,0,13,6.0,paid off,0
9500,3,32000,10.28,11.9164,10757,72.7,Deuda,Alquiler,0,0,8,5.8,default,4
20000,3,135000,19.85,6.40373,34863,90.8,Deuda,Alquiler,0,1,11,3.0,paid off,7
11000,3,60000,11.44,7.8732,10070,75.1,No declara,Hipoteca,1,1,7,3.2,paid off,11
7000,3,66996,24.54,4.32921,9833,28.4,Inversion,Propio,0,0,16,5.0,paid off,4
18825,3,46000,14.4,18.1307,6389,77.9,Deuda,Alquiler,1,0,10,3.8,default,6
8000,3,73000,14.45,4.83386,5994,61.2,Deuda,Propio,0,0,9,3.6,default,2
15000,3,42612,13.33,15.2208,9140,57.5,Inversion,Hipoteca,1,0,11,3.2,default,0
2000,3,24000,13.5,3.2225,9583,64.2,No declara,Alquiler,0,1,6,5.2,paid off,11
15000,5,60000,21.54,7.3274,15038,82.6,Deuda renovable,Alquiler,0,0,6,4.8,default,7
21000,5,160000,25.27,4.02008,41213,58.3,Inversion,Hipoteca,1,0,16,4.0,default,5
